web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536677785-1037","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Green Guest House","The Green Guest HouseHotel","Hotel","Hotel","$16","Polonnaruwa, 1.0 miles to City center","/","null"
"1536677785-1018","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sikuru Garden","Sikuru GardenHouse / Apartment","House / Apartment","House / Apartment","$40","Polonnaruwa, 12.7 miles to City center","/","null"
"1536677785-989","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Lake House","The Lake HouseHotel","Hotel","Hotel","$170","Polonnaruwa, 1.0 miles to City center","8.2","Very good"
"1536677785-1012","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Oudarya","OudaryaPension","Pension","Pension","$6","Polonnaruwa, 1.1 miles to City center","7.9","Good"
"1536677785-1001","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Deer Garden Guest","Deer Garden GuestHouse / Apartment","House / Apartment","House / Apartment","$10","Polonnaruwa, 2.2 miles to City center","8.0","Very good"
"1536677785-986","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Lake","The Lake4 stars - Hotel‎Top ratedThis is the top rated 4-star hotel in Polonnaruwa","4 stars - Hotel‎Top ratedThis is the top rated 4-star hotel in Polonnaruwa","4 stars - Hotel‎Top ratedThis is the top rated 4-star hotel in Polonnaruwa","$24","Polonnaruwa, 0.1 miles to City center","7.5","Good"
"1536677785-1028","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Waterway Garden","Waterway GardenHotel","Hotel","Hotel","$18","Polonnaruwa, 1.4 miles to City center","/","null"
"1536677785-1002","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sudu Araliya","Sudu Araliya4 stars - Hotel","4 stars - Hotel","4 stars - Hotel","$62","Polonnaruwa, 1.2 miles to City center","6.9","(165 reviews)"
"1536677785-1036","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Bel View Guest House","Bel View Guest HousePension","Pension","Pension","$18","Polonnaruwa, 80.7 miles to City center","/","null"
"1536677785-1053","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=313&aGeoCode%5Blat%5D=7.932857&aGeoCode%5Blng%5D=81.008087&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=31303&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Cottage Forest View","Cottage Forest ViewHotel","Hotel","Hotel","$12","Polonnaruwa, 3.5 miles to City center","/","null"
