web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536679381-2792","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Green Grass","Green GrassHotel","Hotel","Hotel","$26","Jaffna, 1.1 miles to City center","6.6","(101 reviews)"
"1536679381-2784","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Pj S","Pj SHotel","Hotel","Hotel","$88","Jaffna, 10.0 miles to City center","/","null"
"1536679381-2793","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","North Gate By Jetwing","North Gate By Jetwing3 stars - Hotel","3 stars - Hotel","3 stars - Hotel","$74","Jaffna, 0.5 miles away from the beach","/","null"
"1536679381-2809","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Jaffna Rest Way","Jaffna Rest WayHotel","Hotel","Hotel","$80","Jaffna, 2.4 miles to City center","/","null"
"1536679381-2819","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Station Garden Motel And Restaurant","Station Garden Motel And RestaurantHotel","Hotel","Hotel","$34","Jaffna, 0.8 miles to City center","/","null"
"1536679381-2786","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Tilko Jaffna City","Tilko Jaffna CityHotel","Hotel","Hotel","$52","Jaffna, 0.3 miles away from the beach","7.0","(82 reviews)"
"1536679381-2826","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Daj Bungalows","Daj BungalowsHouse / Apartment","House / Apartment","House / Apartment","$25","Jaffna, 1.4 miles to City center","/","null"
"1536679381-2818","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Green Inn","Green InnHotel","Hotel","Hotel","$18","Jaffna, 1.4 miles to City center","/","null"
"1536679381-2811","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Senthilcomplex","SenthilcomplexHotel","Hotel","Hotel","$33","Jaffna, 1.1 miles to City center","/","null"
"1536679381-2785","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=531822&aGeoCode%5Blat%5D=9.668333&aGeoCode%5Blng%5D=80.006393&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=53182203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Old Park Villa","Old Park VillaHouse / Apartment","House / Apartment","House / Apartment","$50","Jaffna, 1.5 miles to City center","8.0","Very good"
