web-scraper-order,web-scraper-start-url,hotel_name,description,features,room_type,price,location,ratings,reviews
"1536677536-735","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Villa Aurora","Villa AuroraHouse / Apartment","House / Apartment","House / Apartment","$22","Matara, 2.3 miles to City center","/","null"
"1536677536-642","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Villa Atulya At Oceans Edge","Villa Atulya At Oceans EdgeHouse / Apartment","House / Apartment","House / Apartment","$100","Matara, 4.3 miles to City center","8.5","Excellent"
"1536677536-665","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Vacanza","VacanzaHotel","Hotel","Hotel","$36","Matara, 0.1 miles away from the beach","8.1","Very good"
"1536677536-622","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Culture Resort","Culture ResortHotel","Hotel","Hotel","$67","Matara, 0.1 miles away from the beach","8.3","Very good"
"1536677536-715","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sun Bay Lanka","Sun Bay LankaHotel","Hotel","Hotel","$39","Matara, right by the beach","/","null"
"1536677536-783","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Talalla Sea Anemone","Talalla Sea AnemoneHotel","Hotel","Hotel","$30","Matara, right by the beach","/","null"
"1536677536-623","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Seasons Four","Seasons FourHouse / Apartment","House / Apartment","House / Apartment","$22","Matara, 2.9 miles to City center","8.4","Very good"
"1536677536-810","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sewwandi Guest","Sewwandi GuestHotel","Hotel","Hotel","$16","Matara, 5.5 miles to City center","/","null"
"1536677536-814","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Lucky Villa","Lucky VillaHotel","Hotel","Hotel","$24","Matara, 0.1 miles away from the beach","/","null"
"1536677536-645","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Orchid Rest","Orchid RestHotel","Hotel","Hotel","$28","Matara, 0.2 miles away from the beach","8.4","Very good"
"1536677536-698","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Ravana Ridge","Ravana Ridge2 stars - B&B‎Top ratedThis is the top rated 2-star hotel in Matara","2 stars - B&B‎Top ratedThis is the top rated 2-star hotel in Matara","2 stars - B&B‎Top ratedThis is the top rated 2-star hotel in Matara","$37","Matara, 0.2 miles away from the beach","7.5","Good"
"1536677536-677","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sunny Place Guest Mirissa","Sunny Place Guest MirissaPension","Pension","Pension","$19","Matara, 0.3 miles away from the beach","8.2","Very good"
"1536677536-666","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Ocean Villa Surf Kingdom","Ocean Villa Surf KingdomPension","Pension","Pension","$12","Matara, 2.2 miles to City center","7.7","Good"
"1536677536-770","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Madiha Surf 01","Madiha Surf 01House / Apartment","House / Apartment","House / Apartment","$18","Matara, 1.9 miles to City center","/","null"
"1536677536-693","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Onel Bay House","Onel Bay HouseHouse / Apartment","House / Apartment","House / Apartment","$9","Matara, 1.1 miles to City center","8.3","Very good"
"1536677536-672","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Green Garden Guest Mirissa","Green Garden Guest Mirissa1 star - Pension","1 star - Pension","1 star - Pension","$17","Matara, 0.1 miles away from the beach","7.6","Good"
"1536677536-695","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Coral Beach Hotel","Coral Beach HotelHotel","Hotel","Hotel","$38","Matara, right by the beach","7.9","Good"
"1536677536-826","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Venus","VenusHotel","Hotel","Hotel","$20","Matara, 9.3 miles to City center","/","null"
"1536677536-726","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Caribbean Gate Resort & Cafe","The Caribbean Gate Resort & CafeResort","Resort","Resort","$19","Matara, 16.9 miles to City center","/","null"
"1536677536-791","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sithmi Villa","Sithmi VillaHouse / Apartment","House / Apartment","House / Apartment","$70","Matara, 1.4 miles to City center","/","null"
"1536677536-776","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Beach Corner","Beach CornerHouse / Apartment","House / Apartment","House / Apartment","$30","Matara, 34.2 miles to City center","/","null"
"1536677536-684","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Blue Beach Homestay","Blue Beach HomestayHouse / Apartment","House / Apartment","House / Apartment","$12","Matara, 0.1 miles away from the beach","8.4","Very good"
"1536677536-634","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Sea Breeze","Sea BreezeHotel","Hotel","Hotel","$37","Matara, 0.3 miles away from the beach","7.8","Good"
"1536677536-635","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Mirissa Golden Resort","Mirissa Golden ResortResort","Resort","Resort","$34","Matara, 0.1 miles away from the beach","8.0","Very good"
"1536677536-790","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Wayside Guest","Wayside Guest3 stars - Hotel","3 stars - Hotel","3 stars - Hotel","$22","Matara, 0.3 miles away from the beach","/","null"
"1536677536-817","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Pearl Mannor Stay","Pearl Mannor StayHouse / Apartment","House / Apartment","House / Apartment","$32","Matara, 2.1 miles to City center","/","null"
"1536677536-734","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Kings Marine","Kings MarineHotel","Hotel","Hotel","$46","Matara, 2.5 miles to City center","/","null"
"1536677536-720","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Wasantha","WasanthaHotel","Hotel","Hotel","$9","Matara, 2.4 miles to City center","/","null"
"1536677536-717","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Weeragiri Home Stay - Matara","Weeragiri Home Stay - MataraHouse / Apartment","House / Apartment","House / Apartment","$10","Matara, 5.5 miles to City center","/","null"
"1536677536-702","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Saras Guest House","Saras Guest HouseHotel","Hotel","Hotel","$10","Matara, 9.6 miles to City center","/","null"
"1536677536-697","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","The Spring Holiday Resort Mirissa","The Spring Holiday Resort MirissaHouse / Apartment","House / Apartment","House / Apartment","$10","Matara, 0.3 miles away from the beach","7.7","Good"
"1536677536-758","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Meraki Madiha","Meraki MadihaPension","Pension","Pension","$15","Matara, 1.4 miles to City center","/","null"
"1536677536-785","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Luxury Villa With An Outdoor Pool (18p)","Luxury Villa With An Outdoor Pool (18p)House / Apartment","House / Apartment","House / Apartment","$274","Matara, 0.0 miles to City center","/","null"
"1536677536-742","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Samans","SamansHotel","Hotel","Hotel","$15","Matara, 2.7 miles to City center","/","null"
"1536677536-752","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Madiha Dikwatta Beach Reosrt","Madiha Dikwatta Beach ReosrtResort","Resort","Resort","$30","Matara, 4.2 miles to City center","/","null"
"1536677536-789","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Mirissa Seaside Cabanas","Mirissa Seaside CabanasHotel","Hotel","Hotel","$53","Matara, right by the beach","/","null"
"1536677536-831","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Teshan Guest","Teshan GuestPension","Pension","Pension","$23","Matara, 30.7 miles to City center","/","null"
"1536677536-637","https://www.trivago.com/?aDateRange%5Barr%5D=2018-09-20&aDateRange%5Bdep%5D=2018-09-21&aPriceRange%5Bfrom%5D=0&aPriceRange%5Bto%5D=0&iPathId=342&aGeoCode%5Blat%5D=5.949305&aGeoCode%5Blng%5D=80.535347&iGeoDistanceItem=0&aCategoryRange=0%2C1%2C2%2C3%2C4%2C5&aOverallLiking=1%2C2%2C3%2C4%2C5&sOrderBy=relevance%20desc&bTopDealsOnly=false&iRoomType=7&cpt=34203&iIncludeAll=0&iViewType=0&bIsSeoPage=false&bIsSitemap=false&","Turtle Eco Beach","Turtle Eco Beach  Hotel","Hotel","Hotel","$64","Matara, right by the beach","8.0","Very good"
